2.5153 0.587801
2.52841 0.594636
2.54153 0.601471
2.55465 0.608306
2.57039 0.616508
2.57572 0.560461
2.58089 0.621976
2.58622 0.565929
2.59155 0.509883
2.59671 0.571397
2.60721 0.576865
2.61254 0.520819
2.61779 0.523553
2.62033 0.5837
2.62566 0.527654
2.63091 0.530388
2.63345 0.590535
2.64394 0.596003
2.64927 0.539957
2.65444 0.601471
2.66493 0.606939
2.67009 0.668453
2.67543 0.612407
2.68059 0.673921
2.6833 0.616508
2.68846 0.678022
2.69887 0.74227
2.70945 0.688958
2.71461 0.750472
2.72511 0.75594
2.73027 0.817454
2.73552 0.820188
2.74069 0.881702
2.75643 0.889903
2.76676 1.01293
2.77987 1.01977
2.78521 0.96372
2.79037 1.02523
2.79562 1.02797
2.80078 1.08948
2.82177 1.10042
2.82693 1.16193
2.84792 1.17287
2.85309 1.23438
2.85834 1.23712
2.8635 1.29863
2.86875 1.30136
2.87908 1.42439
2.88957 1.42986
2.89473 1.49137
2.90785 1.49821
2.91302 1.55972
2.92089 1.56382
2.92605 1.62534
2.93646 1.68959
2.94688 1.75383
2.95212 1.75657
2.95729 1.81808
2.9677 1.88233
2.97557 1.88643
2.98073 1.94795
2.99115 2.01219
2.99639 2.01493
3.00156 2.07644
3.01197 2.14069
3.0223 2.26372
3.03525 2.38811
3.05074 2.57265
3.05836 2.7531
3.06869 2.87612
3.08148 3.11808
3.08664 3.17959
3.09172 3.29989
3.09688 3.3614
3.10967 3.60336
3.12245 3.84531
3.12762 3.90683
3.13516 4.14605
3.14269 4.38527
3.15023 4.62449
3.16031 4.92386
3.16776 5.22186
3.1803 5.64016
3.19284 6.05845
3.19767 6.35509
3.21741 7.24772
3.22723 7.72343
3.22952 7.95992
3.23444 8.19777
3.24189 8.49578
3.2513 9.26539
3.25613 9.56202
3.25834 9.85729
3.26546 10.3904
3.26767 10.6857
3.26988 10.9809
3.27208 11.2762
3.27429 11.5715
3.27658 11.808
3.28108 12.3397
3.28541 12.989
3.29195 13.9336
3.29619 14.6417
3.29798 15.2309
3.2984 14.937
3.30011 15.5849
3.30198 16.1153
3.30602 18.8233
3.30785 17.5301
3.30852 17.0599
3.30964 18.1193
3.31006 17.8254
3.31185 18.4146
3.31755 19.947
3.31822 19.4767
3.31934 20.5361
3.31976 20.2422
3.32105 21.1841
3.32155 20.8314
3.32692 22.5989
3.32734 22.305
3.32801 21.8348
3.32871 23.1881
3.32913 22.8942
3.33092 23.4833
3.33233 26.19
3.33308 25.6609
3.33425 24.838
3.33525 24.1327
3.3442 27.0785
3.34862 27.669
3.34991 28.6109
3.35074 28.0231
3.35948 29.2629
3.36161 29.617
3.36602 30.2075
3.37019 30.9744
3.37198 31.5636
3.37239 31.2697
3.37418 31.8588
3.37639 32.1541
3.37826 32.6845
3.38047 32.9797
3.38268 33.275
3.38751 33.5716
3.3898 33.8081
3.3943 34.3399
3.3965 34.6352
3.401 35.1669
3.40583 35.4635
3.41295 35.9967
3.42303 36.296
3.43344 36.3603
3.44402 36.307
3.45189 36.3111
3.45747 36.0787
3.46576 35.7889
3.46872 35.5551
3.47709 35.2066
3.48275 34.9154
3.49137 34.3905
3.49696 34.1581
3.50524 33.8683
3.51082 33.6359
3.51911 33.3461
3.53265 33.059
3.54356 32.7706
3.55709 32.4835
3.56242 32.4275
3.56784 32.3127
3.57046 32.314
3.57596 32.1404
3.58129 32.0844
3.60261 31.8602
3.60794 31.8041
3.61328 31.7481
3.62656 31.6374
3.64255 31.4692
3.6478 31.472
3.65313 31.4159
3.65838 31.4187
3.66371 31.3626
3.67158 31.3667
3.67429 31.3093
3.67683 31.3694
3.68216 31.3134
3.6979 31.3216
3.70298 31.4419
3.70831 31.3858
3.7293 31.3968
3.73447 31.4583
3.75021 31.4665
3.75537 31.528
3.76578 31.5923
3.7789 31.5991
3.78407 31.6606
3.78669 31.662
3.79177 31.7823
3.79702 31.785
3.79956 31.8451
3.80489 31.7891
3.81005 31.8506
3.82047 31.9149
3.83088 31.9791
3.83596 32.0994
3.84121 32.1021
3.85153 32.2252
3.85932 32.288
3.86178 32.407
3.8644 32.4083
3.86686 32.5273
3.87219 32.4712
3.87735 32.5327
3.87981 32.6517
3.89022 32.7159
3.91071 33.0795
3.91842 33.2012
3.92087 33.3201
3.92604 33.3816
3.93112 33.5019
3.93637 33.5047
3.94145 33.625
3.96677 34.2852
3.97431 34.5244
3.99463 35.0056
3.99979 35.0671
4.01004 35.2489
4.01274 35.1915
4.03053 35.6125
4.04086 35.7356
4.04839 35.9748
4.06355 36.3945
4.06601 36.5134
4.06863 36.5147
4.07871 36.8141
4.08871 37.1723
4.09133 37.1736
4.09887 37.4129
4.10895 37.7122
4.11157 37.7136
4.11911 37.9528
4.13173 38.3123
4.13926 38.5515
4.1518 38.9698
4.15671 39.2077
4.16163 39.4456
4.16908 39.7436
4.17891 40.2193
4.18153 40.2206
4.18636 40.5173
4.19128 40.7551
4.19611 41.0518
4.20086 41.4072
4.20544 41.8801
4.20968 42.5882
4.2196 43.0052
4.22942 43.4809
4.2345 43.6012
4.23975 43.6039
4.24492 43.6654
4.25016 43.6682
4.25558 43.5533
4.26091 43.4973
4.27961 43.2717
4.28502 43.1569
4.29035 43.1009
4.30135 42.7536
4.30701 42.4625
4.31259 42.2301
4.32384 41.7065
4.3295 41.4154
4.33246 41.1816
4.33812 40.8905
4.34116 40.5979
4.34683 40.3068
4.35241 40.0744
4.35545 39.7818
4.36111 39.4907
4.36686 39.1407
4.37023 38.6131
4.37869 38.2057
4.38173 37.9132
4.38748 37.5632
4.39364 36.9194
4.39947 36.5106
4.40251 36.2181
4.40843 35.7506
4.41147 35.4581
4.41451 35.1655
4.41755 34.873
4.41796 34.5791
4.421 34.2866
4.42404 33.994
4.42708 33.7015
4.43013 33.409
4.43333 32.9989
4.43966 32.2375
4.44541 31.8875
4.44624 31.2997
4.45241 30.6559
4.46053 30.4836
4.46357 30.1911
4.46923 29.8999
4.47227 29.6074
4.47523 29.3737
4.47827 29.0811
4.48394 28.7899
4.48698 28.4974
4.49289 28.0299
4.49593 27.7374
4.5016 27.4462
4.50464 27.1537
4.50768 26.8611
4.51072 26.5686
4.51638 26.2774
4.51934 26.0437
4.525 25.7525
4.52804 25.46
4.53371 25.1688
4.53666 24.9351
4.54233 24.6439
4.54537 24.3514
4.55103 24.0602
4.55695 23.5927
4.56007 23.2414
4.56869 22.7165
4.57715 22.3091
4.58281 22.0179
4.58839 21.7855
4.59693 21.3194
4.60276 20.9107
4.61105 20.6209
4.61671 20.3297
4.62508 19.9811
4.63075 19.69
4.63633 19.4576
4.63937 19.165
4.64503 18.8739
4.6507 18.5827
4.65636 18.2915
4.66465 18.0017
4.67277 17.8295
