0.376854 16.5964
0.401057 38.2383
0.401628 28.9349
0.402072 21.699
0.415618 50.6031
0.4199 64.028
0.439314 80.5145
0.44845 98.0612
0.453049 106.318
0.473097 112.467
0.483756 105.205
0.499839 92.7607
0.525819 85.4587
0.541902 73.0147
0.568262 59.5107
0.594433 49.1076
0.620476 40.772
0.64633 35.5374
0.682841 23.0406
0.72925 15.6859
